"Maxprof_w","pc","pw","TotRevDeficitAndLease","TotRevAllFallow","TotRevAllCrop","Bestalternative","AddlRevFromDL","optimalirrigation","optimallease","production","production_lost","crop","optimalleasepercentage","productionlostepercentage"
465,0.35,2.13,4399.1915375,1809.245,4378.7737256375,4378.7737256375,20.4178118625005,465,19.5,12450.44725,60.3348232499993,"corn",4.02476780185759,0.482262602743313
465,0.35,2.14,4399.3865375,1814.09,4378.7737256375,4378.7737256375,20.6128118625002,465,19.5,12450.44725,60.3348232499993,"corn",4.02476780185759,0.482262602743313
465,0.35,2.15,4399.5815375,1818.935,4378.7737256375,4378.7737256375,20.8078118625008,465,19.5,12450.44725,60.3348232499993,"corn",4.02476780185759,0.482262602743313
465,0.35,2.16,4399.7765375,1823.78,4378.7737256375,4378.7737256375,21.0028118625005,465,19.5,12450.44725,60.3348232499993,"corn",4.02476780185759,0.482262602743313
464.5,0.35,2.17,4399.9731171375,1828.625,4378.7737256375,4378.7737256375,21.1993915000003,464.5,20,12447.35176325,63.4303099999997,"corn",4.12796697626419,0.507005154662742
464.5,0.35,2.18,4400.1731171375,1833.47,4378.7737256375,4378.7737256375,21.399391500001,464.5,20,12447.35176325,63.4303099999997,"corn",4.12796697626419,0.507005154662742
464.5,0.35,2.19,4400.3731171375,1838.315,4378.7737256375,4378.7737256375,21.5993915000008,464.5,20,12447.35176325,63.4303099999997,"corn",4.12796697626419,0.507005154662742
464.5,0.35,2.2,4400.5731171375,1843.16,4378.7737256375,4378.7737256375,21.7993915000006,464.5,20,12447.35176325,63.4303099999997,"corn",4.12796697626419,0.507005154662742
464.5,0.35,2.21,4400.7731171375,1848.005,4378.7737256375,4378.7737256375,21.9993915000005,464.5,20,12447.35176325,63.4303099999997,"corn",4.12796697626419,0.507005154662742
464,0.35,2.22,4400.9734816,1852.85,4378.7737256375,4378.7737256375,22.1997559624997,464,20.5,12444.181376,66.6006972500036,"corn",4.23116615067079,0.53234639417472
464,0.35,2.23,4401.1784816,1857.695,4378.7737256375,4378.7737256375,22.4047559624996,464,20.5,12444.181376,66.6006972500036,"corn",4.23116615067079,0.53234639417472
464,0.35,2.24,4401.3834816,1862.54,4378.7737256375,4378.7737256375,22.6097559624995,464,20.5,12444.181376,66.6006972500036,"corn",4.23116615067079,0.53234639417472
464,0.35,2.25,4401.5884816,1867.385,4378.7737256375,4378.7737256375,22.8147559624995,464,20.5,12444.181376,66.6006972500036,"corn",4.23116615067079,0.53234639417472
464,0.35,2.26,4401.7934816,1872.23,4378.7737256375,4378.7737256375,23.0197559624994,464,20.5,12444.181376,66.6006972500036,"corn",4.23116615067079,0.53234639417472
464,0.35,2.27,4401.9984816,1877.075,4378.7737256375,4378.7737256375,23.2247559624993,464,20.5,12444.181376,66.6006972500036,"corn",4.23116615067079,0.53234639417472
463.5,0.35,2.28,4402.2076954625,1881.92,4378.7737256375,4378.7737256375,23.4339698249996,463.5,21,12440.93627275,69.845800500003,"corn",4.3343653250774,0.558284846551233
463.5,0.35,2.29,4402.4176954625,1886.765,4378.7737256375,4378.7737256375,23.6439698249997,463.5,21,12440.93627275,69.845800500003,"corn",4.3343653250774,0.558284846551233
463.5,0.35,2.3,4402.6276954625,1891.61,4378.7737256375,4378.7737256375,23.8539698249997,463.5,21,12440.93627275,69.845800500003,"corn",4.3343653250774,0.558284846551233
463.5,0.35,2.31,4402.8376954625,1896.455,4378.7737256375,4378.7737256375,24.0639698249997,463.5,21,12440.93627275,69.845800500003,"corn",4.3343653250774,0.558284846551233
463.5,0.35,2.32,4403.0476954625,1901.3,4378.7737256375,4378.7737256375,24.2739698249998,463.5,21,12440.93627275,69.845800500003,"corn",4.3343653250774,0.558284846551233
463,0.35,2.33,4403.2608233,1906.145,4378.7737256375,4378.7737256375,24.4870976625007,463,21.5,12437.616638,73.1654352500009,"corn",4.437564499484,0.584819037064357
463,0.35,2.34,4403.4758233,1910.99,4378.7737256375,4378.7737256375,24.7020976625008,463,21.5,12437.616638,73.1654352500009,"corn",4.437564499484,0.584819037064357
463,0.35,2.35,4403.6908233,1915.835,4378.7737256375,4378.7737256375,24.9170976625001,463,21.5,12437.616638,73.1654352500009,"corn",4.437564499484,0.584819037064357
463,0.35,2.36,4403.9058233,1920.68,4378.7737256375,4378.7737256375,25.1320976625002,463,21.5,12437.616638,73.1654352500009,"corn",4.437564499484,0.584819037064357
463,0.35,2.37,4404.1208233,1925.525,4378.7737256375,4378.7737256375,25.3470976625003,463,21.5,12437.616638,73.1654352500009,"corn",4.437564499484,0.584819037064357
462.5,0.35,2.38,4404.3379296875,1930.37,4378.7737256375,4378.7737256375,25.5642040499997,462.5,22,12434.22265625,76.5594170000004,"corn",4.54076367389061,0.611947490986166
462.5,0.35,2.39,4404.5579296875,1935.215,4378.7737256375,4378.7737256375,25.78420405,462.5,22,12434.22265625,76.5594170000004,"corn",4.54076367389061,0.611947490986166
462.5,0.35,2.4,4404.7779296875,1940.06,4378.7737256375,4378.7737256375,26.0042040500002,462.5,22,12434.22265625,76.5594170000004,"corn",4.54076367389061,0.611947490986166
462.5,0.35,2.41,4404.9979296875,1944.905,4378.7737256375,4378.7737256375,26.2242040500005,462.5,22,12434.22265625,76.5594170000004,"corn",4.54076367389061,0.611947490986166
462.5,0.35,2.42,4405.2179296875,1949.75,4378.7737256375,4378.7737256375,26.4442040499998,462.5,22,12434.22265625,76.5594170000004,"corn",4.54076367389061,0.611947490986166
462,0.35,2.43,4405.4390792,1954.595,4378.7737256375,4378.7737256375,26.6653535625019,462,22.5,12430.754512,80.0275612499972,"corn",4.64396284829721,0.639668733588675
462,0.35,2.44,4405.6640792,1959.44,4378.7737256375,4378.7737256375,26.8903535625013,462,22.5,12430.754512,80.0275612499972,"corn",4.64396284829721,0.639668733588675
462,0.35,2.45,4405.8890792,1964.285,4378.7737256375,4378.7737256375,27.1153535625017,462,22.5,12430.754512,80.0275612499972,"corn",4.64396284829721,0.639668733588675
462,0.35,2.46,4406.1140792,1969.13,4378.7737256375,4378.7737256375,27.3403535625021,462,22.5,12430.754512,80.0275612499972,"corn",4.64396284829721,0.639668733588675
462,0.35,2.47,4406.3390792,1973.975,4378.7737256375,4378.7737256375,27.5653535625015,462,22.5,12430.754512,80.0275612499972,"corn",4.64396284829721,0.639668733588675
461.5,0.35,2.48,4406.5643364125,1978.82,4378.7737256375,4378.7737256375,27.7906107749968,461.5,23,12427.21238975,83.569683500009,"corn",4.74716202270382,0.667981290144075
461.5,0.35,2.49,4406.7943364125,1983.665,4378.7737256375,4378.7737256375,28.0206107749973,461.5,23,12427.21238975,83.569683500009,"corn",4.74716202270382,0.667981290144075
461.5,0.35,2.5,4407.0243364125,1988.51,4378.7737256375,4378.7737256375,28.2506107749969,461.5,23,12427.21238975,83.569683500009,"corn",4.74716202270382,0.667981290144075
461.5,0.35,2.51,4407.2543364125,1993.355,4378.7737256375,4378.7737256375,28.4806107749964,461.5,23,12427.21238975,83.569683500009,"corn",4.74716202270382,0.667981290144075
461.5,0.35,2.52,4407.4843364125,1998.2,4378.7737256375,4378.7737256375,28.7106107749969,461.5,23,12427.21238975,83.569683500009,"corn",4.74716202270382,0.667981290144075
461.5,0.35,2.53,4407.7143364125,2003.045,4378.7737256375,4378.7737256375,28.9406107749965,461.5,23,12427.21238975,83.569683500009,"corn",4.74716202270382,0.667981290144075
461,0.35,2.54,4407.9487659,2007.89,4378.7737256375,4378.7737256375,29.1750402624975,461,23.5,12423.596474,87.1855992500059,"corn",4.85036119711042,0.696883685924178
461,0.35,2.55,4408.1837659,2012.735,4378.7737256375,4378.7737256375,29.4100402624981,461,23.5,12423.596474,87.1855992500059,"corn",4.85036119711042,0.696883685924178
461,0.35,2.56,4408.4187659,2017.58,4378.7737256375,4378.7737256375,29.6450402624978,461,23.5,12423.596474,87.1855992500059,"corn",4.85036119711042,0.696883685924178
461,0.35,2.57,4408.6537659,2022.425,4378.7737256375,4378.7737256375,29.8800402624984,461,23.5,12423.596474,87.1855992500059,"corn",4.85036119711042,0.696883685924178
461,0.35,2.58,4408.8887659,2027.27,4378.7737256375,4378.7737256375,30.115040262498,461,23.5,12423.596474,87.1855992500059,"corn",4.85036119711042,0.696883685924178
460.5,0.35,2.59,4409.1274322375,2032.115,4378.7737256375,4378.7737256375,30.3537065999999,460.5,24,12419.90694925,90.875124000002,"corn",4.95356037151703,0.726374446201146
460.5,0.35,2.6,4409.3674322375,2036.96,4378.7737256375,4378.7737256375,30.5937065999997,460.5,24,12419.90694925,90.875124000002,"corn",4.95356037151703,0.726374446201146
460.5,0.35,2.61,4409.6074322375,2041.805,4378.7737256375,4378.7737256375,30.8337066000004,460.5,24,12419.90694925,90.875124000002,"corn",4.95356037151703,0.726374446201146
460.5,0.35,2.62,4409.8474322375,2046.65,4378.7737256375,4378.7737256375,31.0737066000002,460.5,24,12419.90694925,90.875124000002,"corn",4.95356037151703,0.726374446201146
460.5,0.35,2.63,4410.0874322375,2051.495,4378.7737256375,4378.7737256375,31.3137065999999,460.5,24,12419.90694925,90.875124000002,"corn",4.95356037151703,0.726374446201146
460,0.35,2.64,4410.3304,2056.34,4378.7737256375,4378.7737256375,31.5566743625004,460,24.5,12416.144,94.6380732500002,"corn",5.05675954592363,0.756452096247053
460,0.35,2.65,4410.5754,2061.185,4378.7737256375,4378.7737256375,31.8016743625003,460,24.5,12416.144,94.6380732500002,"corn",5.05675954592363,0.756452096247053
460,0.35,2.66,4410.8204,2066.03,4378.7737256375,4378.7737256375,32.0466743625002,460,24.5,12416.144,94.6380732500002,"corn",5.05675954592363,0.756452096247053
460,0.35,2.67,4411.0654,2070.875,4378.7737256375,4378.7737256375,32.2916743625001,460,24.5,12416.144,94.6380732500002,"corn",5.05675954592363,0.756452096247053
460,0.35,2.68,4411.3104,2075.72,4378.7737256375,4378.7737256375,32.5366743625,460,24.5,12416.144,94.6380732500002,"corn",5.05675954592363,0.756452096247053
459.5,0.35,2.69,4411.5577337625,2080.565,4378.7737256375,4378.7737256375,32.7840081250015,459.5,25,12412.30781075,98.4742624999963,"corn",5.15995872033024,0.787115161333915
459.5,0.35,2.7,4411.8077337625,2085.41,4378.7737256375,4378.7737256375,33.0340081250015,459.5,25,12412.30781075,98.4742624999963,"corn",5.15995872033024,0.787115161333915
459.5,0.35,2.71,4412.0577337625,2090.255,4378.7737256375,4378.7737256375,33.2840081250015,459.5,25,12412.30781075,98.4742624999963,"corn",5.15995872033024,0.787115161333915
459.5,0.35,2.72,4412.3077337625,2095.1,4378.7737256375,4378.7737256375,33.5340081250015,459.5,25,12412.30781075,98.4742624999963,"corn",5.15995872033024,0.787115161333915
459.5,0.35,2.73,4412.5577337625,2099.945,4378.7737256375,4378.7737256375,33.7840081250015,459.5,25,12412.30781075,98.4742624999963,"corn",5.15995872033024,0.787115161333915
459,0.35,2.74,4412.8094981,2104.79,4378.7737256375,4378.7737256375,34.0357724625028,459,25.5,12408.398566,102.383507249993,"corn",5.26315789473684,0.818362166733804
459,0.35,2.75,4413.0644981,2109.635,4378.7737256375,4378.7737256375,34.2907724625029,459,25.5,12408.398566,102.383507249993,"corn",5.26315789473684,0.818362166733804
459,0.35,2.76,4413.3194981,2114.48,4378.7737256375,4378.7737256375,34.545772462503,459,25.5,12408.398566,102.383507249993,"corn",5.26315789473684,0.818362166733804
459,0.35,2.77,4413.5744981,2119.325,4378.7737256375,4378.7737256375,34.8007724625031,459,25.5,12408.398566,102.383507249993,"corn",5.26315789473684,0.818362166733804
459,0.35,2.78,4413.8294981,2124.17,4378.7737256375,4378.7737256375,35.0557724625032,459,25.5,12408.398566,102.383507249993,"corn",5.26315789473684,0.818362166733804
458.5,0.35,2.79,4414.0857575875,2129.015,4378.7737256375,4378.7737256375,35.3120319499976,458.5,26,12404.41645025,106.365623000009,"corn",5.36635706914345,0.850191637718918
458.5,0.35,2.8,4414.3457575875,2133.86,4378.7737256375,4378.7737256375,35.5720319499978,458.5,26,12404.41645025,106.365623000009,"corn",5.36635706914345,0.850191637718918
458.5,0.35,2.81,4414.6057575875,2138.705,4378.7737256375,4378.7737256375,35.8320319499981,458.5,26,12404.41645025,106.365623000009,"corn",5.36635706914345,0.850191637718918
458.5,0.35,2.82,4414.8657575875,2143.55,4378.7737256375,4378.7737256375,36.0920319499974,458.5,26,12404.41645025,106.365623000009,"corn",5.36635706914345,0.850191637718918
458.5,0.35,2.83,4415.1257575875,2148.395,4378.7737256375,4378.7737256375,36.3520319499976,458.5,26,12404.41645025,106.365623000009,"corn",5.36635706914345,0.850191637718918
458,0.35,2.84,4415.3865768,2153.24,4378.7737256375,4378.7737256375,36.6128511624984,458,26.5,12400.361648,110.420425250006,"corn",5.46955624355005,0.882602099561002
458,0.35,2.85,4415.6515768,2158.085,4378.7737256375,4378.7737256375,36.8778511624978,458,26.5,12400.361648,110.420425250006,"corn",5.46955624355005,0.882602099561002
458,0.35,2.86,4415.9165768,2162.93,4378.7737256375,4378.7737256375,37.1428511624981,458,26.5,12400.361648,110.420425250006,"corn",5.46955624355005,0.882602099561002
458,0.35,2.87,4416.1815768,2167.775,4378.7737256375,4378.7737256375,37.4078511624984,458,26.5,12400.361648,110.420425250006,"corn",5.46955624355005,0.882602099561002
458,0.35,2.88,4416.4465768,2172.62,4378.7737256375,4378.7737256375,37.6728511624979,458,26.5,12400.361648,110.420425250006,"corn",5.46955624355005,0.882602099561002
457.5,0.35,2.89,4416.7120203125,2177.465,4378.7737256375,4378.7737256375,37.9382946750011,457.5,27,12396.23434375,114.547729499998,"corn",5.57275541795666,0.915592077532218
457.5,0.35,2.9,4416.9820203125,2182.31,4378.7737256375,4378.7737256375,38.2082946750015,457.5,27,12396.23434375,114.547729499998,"corn",5.57275541795666,0.915592077532218
457.5,0.35,2.91,4417.2520203125,2187.155,4378.7737256375,4378.7737256375,38.4782946750011,457.5,27,12396.23434375,114.547729499998,"corn",5.57275541795666,0.915592077532218
457.5,0.35,2.92,4417.5220203125,2192,4378.7737256375,4378.7737256375,38.7482946750015,457.5,27,12396.23434375,114.547729499998,"corn",5.57275541795666,0.915592077532218
457.5,0.35,2.93,4417.7920203125,2196.845,4378.7737256375,4378.7737256375,39.018294675001,457.5,27,12396.23434375,114.547729499998,"corn",5.57275541795666,0.915592077532218
457,0.35,2.94,4418.0621527,2201.69,4378.7737256375,4378.7737256375,39.2884270625018,457,27.5,12392.034722,118.747351249996,"corn",5.67595459236326,0.949160096904704
457,0.35,2.95,4418.3371527,2206.535,4378.7737256375,4378.7737256375,39.5634270625014,457,27.5,12392.034722,118.747351249996,"corn",5.67595459236326,0.949160096904704
457,0.35,2.96,4418.6121527,2211.38,4378.7737256375,4378.7737256375,39.8384270625011,457,27.5,12392.034722,118.747351249996,"corn",5.67595459236326,0.949160096904704
457,0.35,2.97,4418.8871527,2216.225,4378.7737256375,4378.7737256375,40.1134270625016,457,27.5,12392.034722,118.747351249996,"corn",5.67595459236326,0.949160096904704
457,0.35,2.98,4419.1621527,2221.07,4378.7737256375,4378.7737256375,40.3884270625013,457,27.5,12392.034722,118.747351249996,"corn",5.67595459236326,0.949160096904704
457,0.35,2.99,4419.4371527,2225.915,4378.7737256375,4378.7737256375,40.6634270625018,457,27.5,12392.034722,118.747351249996,"corn",5.67595459236326,0.949160096904704
456.5,0.35,3,4419.7170385375,2230.76,4378.7737256375,4378.7737256375,40.943312899999,456.5,28,12387.76296725,123.019106000003,"corn",5.77915376676987,0.983304682950533
456.5,0.35,3.01,4419.9970385375,2235.605,4378.7737256375,4378.7737256375,41.2233128999987,456.5,28,12387.76296725,123.019106000003,"corn",5.77915376676987,0.983304682950533
456.5,0.35,3.02,4420.2770385375,2240.45,4378.7737256375,4378.7737256375,41.5033128999994,456.5,28,12387.76296725,123.019106000003,"corn",5.77915376676987,0.983304682950533
456.5,0.35,3.03,4420.5570385375,2245.295,4378.7737256375,4378.7737256375,41.7833128999991,456.5,28,12387.76296725,123.019106000003,"corn",5.77915376676987,0.983304682950533
456.5,0.35,3.04,4420.8370385375,2250.14,4378.7737256375,4378.7737256375,42.0633128999989,456.5,28,12387.76296725,123.019106000003,"corn",5.77915376676987,0.983304682950533
456,0.35,3.05,4421.1217424,2254.985,4378.7737256375,4378.7737256375,42.3480167624994,456,28.5,12383.419264,127.362809250004,"corn",5.88235294117647,1.01802436094164
456,0.35,3.06,4421.4067424,2259.83,4378.7737256375,4378.7737256375,42.6330167624992,456,28.5,12383.419264,127.362809250004,"corn",5.88235294117647,1.01802436094164
456,0.35,3.07,4421.6917424,2264.675,4378.7737256375,4378.7737256375,42.9180167624991,456,28.5,12383.419264,127.362809250004,"corn",5.88235294117647,1.01802436094164
456,0.35,3.08,4421.9767424,2269.52,4378.7737256375,4378.7737256375,43.2030167624989,456,28.5,12383.419264,127.362809250004,"corn",5.88235294117647,1.01802436094164
456,0.35,3.09,4422.2617424,2274.365,4378.7737256375,4378.7737256375,43.4880167624988,456,28.5,12383.419264,127.362809250004,"corn",5.88235294117647,1.01802436094164
455.5,0.35,3.1,4422.5513288625,2279.21,4378.7737256375,4378.7737256375,43.7776032249985,455.5,29,12379.00379675,131.778276500005,"corn",5.98555211558307,1.05331765615011
455.5,0.35,3.11,4422.8413288625,2284.055,4378.7737256375,4378.7737256375,44.0676032249985,455.5,29,12379.00379675,131.778276500005,"corn",5.98555211558307,1.05331765615011
455.5,0.35,3.12,4423.1313288625,2288.9,4378.7737256375,4378.7737256375,44.3576032249985,455.5,29,12379.00379675,131.778276500005,"corn",5.98555211558307,1.05331765615011
455.5,0.35,3.13,4423.4213288625,2293.745,4378.7737256375,4378.7737256375,44.6476032249993,455.5,29,12379.00379675,131.778276500005,"corn",5.98555211558307,1.05331765615011
455.5,0.35,3.14,4423.7113288625,2298.59,4378.7737256375,4378.7737256375,44.9376032249993,455.5,29,12379.00379675,131.778276500005,"corn",5.98555211558307,1.05331765615011
455,0.35,3.15,4424.0058625,2303.435,4378.7737256375,4378.7737256375,45.2321368625016,455,29.5,12374.51675,136.265323249998,"corn",6.08875128998968,1.08918309384794
455,0.35,3.16,4424.3008625,2308.28,4378.7737256375,4378.7737256375,45.5271368625017,455,29.5,12374.51675,136.265323249998,"corn",6.08875128998968,1.08918309384794
455,0.35,3.17,4424.5958625,2313.125,4378.7737256375,4378.7737256375,45.8221368625018,455,29.5,12374.51675,136.265323249998,"corn",6.08875128998968,1.08918309384794
455,0.35,3.18,4424.8908625,2317.97,4378.7737256375,4378.7737256375,46.1171368625019,455,29.5,12374.51675,136.265323249998,"corn",6.08875128998968,1.08918309384794
455,0.35,3.19,4425.1858625,2322.815,4378.7737256375,4378.7737256375,46.412136862501,455,29.5,12374.51675,136.265323249998,"corn",6.08875128998968,1.08918309384794
454.5,0.35,3.2,4425.4854078875,2327.66,4378.7737256375,4378.7737256375,46.7116822500011,454.5,30,12369.95830825,140.823764999997,"corn",6.19195046439629,1.12561919930729
454.5,0.35,3.21,4425.7854078875,2332.505,4378.7737256375,4378.7737256375,47.0116822500013,454.5,30,12369.95830825,140.823764999997,"corn",6.19195046439629,1.12561919930729
454.5,0.35,3.22,4426.0854078875,2337.35,4378.7737256375,4378.7737256375,47.3116822500015,454.5,30,12369.95830825,140.823764999997,"corn",6.19195046439629,1.12561919930729
454.5,0.35,3.23,4426.3854078875,2342.195,4378.7737256375,4378.7737256375,47.6116822500007,454.5,30,12369.95830825,140.823764999997,"corn",6.19195046439629,1.12561919930729
454.5,0.35,3.24,4426.6854078875,2347.04,4378.7737256375,4378.7737256375,47.9116822500009,454.5,30,12369.95830825,140.823764999997,"corn",6.19195046439629,1.12561919930729
454,0.35,3.25,4426.9900296,2351.885,4378.7737256375,4378.7737256375,48.2163039624984,454,30.5,12365.328656,145.453417250006,"corn",6.29514963880289,1.16262449780025
454,0.35,3.26,4427.2950296,2356.73,4378.7737256375,4378.7737256375,48.5213039624987,454,30.5,12365.328656,145.453417250006,"corn",6.29514963880289,1.16262449780025
454,0.35,3.27,4427.6000296,2361.575,4378.7737256375,4378.7737256375,48.8263039624981,454,30.5,12365.328656,145.453417250006,"corn",6.29514963880289,1.16262449780025
454,0.35,3.28,4427.9050296,2366.42,4378.7737256375,4378.7737256375,49.1313039624984,454,30.5,12365.328656,145.453417250006,"corn",6.29514963880289,1.16262449780025
454,0.35,3.29,4428.2100296,2371.265,4378.7737256375,4378.7737256375,49.4363039624986,454,30.5,12365.328656,145.453417250006,"corn",6.29514963880289,1.16262449780025
453.5,0.35,3.3,4428.5197922125,2376.11,4378.7737256375,4378.7737256375,49.7460665749995,453.5,31,12360.62797775,150.154095500002,"corn",6.39834881320949,1.20019751459867
453.5,0.35,3.31,4428.8297922125,2380.955,4378.7737256375,4378.7737256375,50.056066574999,453.5,31,12360.62797775,150.154095500002,"corn",6.39834881320949,1.20019751459867
453.5,0.35,3.32,4429.1397922125,2385.8,4378.7737256375,4378.7737256375,50.3660665749994,453.5,31,12360.62797775,150.154095500002,"corn",6.39834881320949,1.20019751459867
453.5,0.35,3.33,4429.4497922125,2390.645,4378.7737256375,4378.7737256375,50.6760665749989,453.5,31,12360.62797775,150.154095500002,"corn",6.39834881320949,1.20019751459867
453.5,0.35,3.34,4429.7597922125,2395.49,4378.7737256375,4378.7737256375,50.9860665749993,453.5,31,12360.62797775,150.154095500002,"corn",6.39834881320949,1.20019751459867
453,0.35,3.35,4430.0747603,2400.335,4378.7737256375,4378.7737256375,51.3010346624978,453,31.5,12355.856458,154.925615250006,"corn",6.5015479876161,1.23833677497477
453,0.35,3.36,4430.3897603,2405.18,4378.7737256375,4378.7737256375,51.6160346624984,453,31.5,12355.856458,154.925615250006,"corn",6.5015479876161,1.23833677497477
453,0.35,3.37,4430.7047603,2410.025,4378.7737256375,4378.7737256375,51.931034662498,453,31.5,12355.856458,154.925615250006,"corn",6.5015479876161,1.23833677497477
453,0.35,3.38,4431.0197603,2414.87,4378.7737256375,4378.7737256375,52.2460346624985,453,31.5,12355.856458,154.925615250006,"corn",6.5015479876161,1.23833677497477
452.5,0.35,3.39,4431.3349984375,2419.715,4378.7737256375,4378.7737256375,52.5612728000006,452.5,32,12351.01428125,159.767791999999,"corn",6.6047471620227,1.27704080420046
452.5,0.35,3.4,4431.6549984375,2424.56,4378.7737256375,4378.7737256375,52.8812728000012,452.5,32,12351.01428125,159.767791999999,"corn",6.6047471620227,1.27704080420046
452.5,0.35,3.41,4431.9749984375,2429.405,4378.7737256375,4378.7737256375,53.2012728000009,452.5,32,12351.01428125,159.767791999999,"corn",6.6047471620227,1.27704080420046
452.5,0.35,3.42,4432.2949984375,2434.25,4378.7737256375,4378.7737256375,53.5212728000006,452.5,32,12351.01428125,159.767791999999,"corn",6.6047471620227,1.27704080420046
452.5,0.35,3.43,4432.6149984375,2439.095,4378.7737256375,4378.7737256375,53.8412728000012,452.5,32,12351.01428125,159.767791999999,"corn",6.6047471620227,1.27704080420046
452,0.35,3.44,4432.9355712,2443.94,4378.7737256375,4378.7737256375,54.1618455624994,452,32.5,12346.101632,164.680441250002,"corn",6.70794633642931,1.31630812754795
452,0.35,3.45,4433.2605712,2448.785,4378.7737256375,4378.7737256375,54.4868455624992,452,32.5,12346.101632,164.680441250002,"corn",6.70794633642931,1.31630812754795
452,0.35,3.46,4433.5855712,2453.63,4378.7737256375,4378.7737256375,54.811845562499,452,32.5,12346.101632,164.680441250002,"corn",6.70794633642931,1.31630812754795
452,0.35,3.47,4433.9105712,2458.475,4378.7737256375,4378.7737256375,55.1368455624988,452,32.5,12346.101632,164.680441250002,"corn",6.70794633642931,1.31630812754795
452,0.35,3.48,4434.2355712,2463.32,4378.7737256375,4378.7737256375,55.4618455624995,452,32.5,12346.101632,164.680441250002,"corn",6.70794633642931,1.31630812754795
451.5,0.35,3.49,4434.5615431625,2468.165,4378.7737256375,4378.7737256375,55.7878175249989,451.5,33,12341.11869475,169.663378500005,"corn",6.81114551083591,1.35613727028921
451.5,0.35,3.5,4434.8915431625,2473.01,4378.7737256375,4378.7737256375,56.1178175249988,451.5,33,12341.11869475,169.663378500005,"corn",6.81114551083591,1.35613727028921
451.5,0.35,3.51,4435.2215431625,2477.855,4378.7737256375,4378.7737256375,56.4478175249988,451.5,33,12341.11869475,169.663378500005,"corn",6.81114551083591,1.35613727028921
451.5,0.35,3.52,4435.5515431625,2482.7,4378.7737256375,4378.7737256375,56.7778175249987,451.5,33,12341.11869475,169.663378500005,"corn",6.81114551083591,1.35613727028921
451.5,0.35,3.53,4435.8815431625,2487.545,4378.7737256375,4378.7737256375,57.1078175249986,451.5,33,12341.11869475,169.663378500005,"corn",6.81114551083591,1.35613727028921
451,0.35,3.54,4436.2129789,2492.39,4378.7737256375,4378.7737256375,57.4392532624997,451,33.5,12336.065654,174.716419250002,"corn",6.91434468524252,1.39652675769625
451,0.35,3.55,4436.5479789,2497.235,4378.7737256375,4378.7737256375,57.7742532624998,451,33.5,12336.065654,174.716419250002,"corn",6.91434468524252,1.39652675769625
451,0.35,3.56,4436.8829789,2502.08,4378.7737256375,4378.7737256375,58.1092532624998,451,33.5,12336.065654,174.716419250002,"corn",6.91434468524252,1.39652675769625
451,0.35,3.57,4437.2179789,2506.925,4378.7737256375,4378.7737256375,58.4442532624998,451,33.5,12336.065654,174.716419250002,"corn",6.91434468524252,1.39652675769625
451,0.35,3.58,4437.5529789,2511.77,4378.7737256375,4378.7737256375,58.7792532624999,451,33.5,12336.065654,174.716419250002,"corn",6.91434468524252,1.39652675769625
450.5,0.35,3.59,4437.8899429875,2516.615,4378.7737256375,4378.7737256375,59.1162173499988,450.5,34,12330.94269425,179.839379000005,"corn",7.01754385964912,1.43747511504121
450.5,0.35,3.6,4438.2299429875,2521.46,4378.7737256375,4378.7737256375,59.456217349998,450.5,34,12330.94269425,179.839379000005,"corn",7.01754385964912,1.43747511504121
450.5,0.35,3.61,4438.5699429875,2526.305,4378.7737256375,4378.7737256375,59.7962173499982,450.5,34,12330.94269425,179.839379000005,"corn",7.01754385964912,1.43747511504121
450.5,0.35,3.62,4438.9099429875,2531.15,4378.7737256375,4378.7737256375,60.1362173499983,450.5,34,12330.94269425,179.839379000005,"corn",7.01754385964912,1.43747511504121
450.5,0.35,3.63,4439.2499429875,2535.995,4378.7737256375,4378.7737256375,60.4762173499985,450.5,34,12330.94269425,179.839379000005,"corn",7.01754385964912,1.43747511504121
450,0.35,3.64,4439.5925,2540.84,4378.7737256375,4378.7737256375,60.8187743625003,450,34.5,12325.75,185.03207325,"corn",7.12074303405573,1.47898086759602
450,0.35,3.65,4439.9375,2545.685,4378.7737256375,4378.7737256375,61.1637743625006,450,34.5,12325.75,185.03207325,"corn",7.12074303405573,1.47898086759602
450,0.35,3.66,4440.2825,2550.53,4378.7737256375,4378.7737256375,61.5087743625008,450,34.5,12325.75,185.03207325,"corn",7.12074303405573,1.47898086759602
450,0.35,3.67,4440.6275,2555.375,4378.7737256375,4378.7737256375,61.8537743625002,450,34.5,12325.75,185.03207325,"corn",7.12074303405573,1.47898086759602
450,0.35,3.68,4440.9725,2560.22,4378.7737256375,4378.7737256375,62.1987743625004,450,34.5,12325.75,185.03207325,"corn",7.12074303405573,1.47898086759602
449.5,0.35,3.69,4441.3207145125,2565.065,4378.7737256375,4378.7737256375,62.5469888750004,449.5,35,12320.48775575,190.2943175,"corn",7.22394220846233,1.52104254063284
449.5,0.35,3.7,4441.6707145125,2569.91,4378.7737256375,4378.7737256375,62.8969888750007,449.5,35,12320.48775575,190.2943175,"corn",7.22394220846233,1.52104254063284
449.5,0.35,3.71,4442.0207145125,2574.755,4378.7737256375,4378.7737256375,63.2469888750011,449.5,35,12320.48775575,190.2943175,"corn",7.22394220846233,1.52104254063284
